-1.500252187252044678e-01,2.093492984771728516e+00,3.616673052310943604e-01,-5.390089750289916992e-02
-1.559216231107711792e-01,4.444170475006103516e+00,8.120836615562438965e-01,7.179104089736938477e-01
2.243196368217468262e-01,1.735121488571166992e+00,-1.624801754951477051e-01,5.839414894580841064e-03
-1.588523536920547485e-01,4.121057033538818359e+00,-8.790200948715209961e-01,-9.521456956863403320e-01
-5.795436501502990723e-01,3.355379104614257812e+00,-1.353505134582519531e+00,-7.727599143981933594e-01
2.948439121246337891e-01,2.666619062423706055e+00,1.346031576395034790e-01,8.916629850864410400e-02
2.343291938304901123e-01,2.621339559555053711e+00,-3.670419752597808838e-01,2.399445325136184692e-02
-4.777323007583618164e-01,2.760081052780151367e+00,1.480996608734130859e-01,1.694445312023162842e-02
-1.061313450336456299e-01,1.317530155181884766e+00,-4.857744574546813965e-01,-6.990988254547119141e-01
-1.812813580036163330e-01,3.790049076080322266e+00,2.529383897781372070e-01,-1.535808593034744263e-01
-1.147740960121154785e+00,4.578160762786865234e+00,-5.523793697357177734e-01,8.167220950126647949e-01
-2.498736679553985596e-01,1.928138732910156250e+00,-6.438932418823242188e-01,4.171450436115264893e-02
-6.062304973602294922e-01,4.716601371765136719e+00,-3.461000919342041016e-01,4.970378875732421875e-01
-6.386729478836059570e-01,2.319826841354370117e+00,9.046032428741455078e-01,5.266665220260620117e-01
-1.211586892604827881e-01,3.109821319580078125e+00,-6.594585776329040527e-01,1.157015562057495117e-02
5.759769678115844727e-01,3.904890060424804688e+00,-1.333248615264892578e+00,-8.486526012420654297e-01
2.976487576961517334e-02,3.669309139251708984e+00,-1.111946105957031250e-01,6.190764307975769043e-01
-5.929895639419555664e-01,4.396578311920166016e+00,-1.671434044837951660e+00,-1.701903343200683594e-01
-3.168418884277343750e+00,4.277883172035217285e-01,4.569216966629028320e-01,1.177607774734497070e+00
-4.192411899566650391e-01,5.281535148620605469e+00,6.326773166656494141e-01,9.945125579833984375e-01
-6.210401654243469238e-01,3.672214508056640625e+00,4.598515331745147705e-01,1.874668747186660767e-01
-8.833632469177246094e-01,4.859947204589843750e+00,-1.190406233072280884e-01,8.683367967605590820e-01
5.260929465293884277e-04,1.873632550239562988e+00,7.632955312728881836e-01,7.225716114044189453e-02
3.104448318481445312e-03,4.150217533111572266e+00,1.154143363237380981e-01,-3.194009661674499512e-01
-1.041509807109832764e-01,4.162909030914306641e+00,-7.036170363426208496e-01,5.019763708114624023e-01
5.601902008056640625e-01,1.392612934112548828e+00,-3.730950355529785156e-01,-3.496878147125244141e-01
-3.181447088718414307e-01,3.544914960861206055e+00,2.286474555730819702e-01,-2.240885198116302490e-01
7.302194237709045410e-01,2.740310192108154297e+00,7.578768730163574219e-01,6.246139109134674072e-02
8.798837661743164062e-03,3.934008836746215820e+00,-8.752943277359008789e-01,-1.777807176113128662e-01
1.643433123826980591e-01,3.100082159042358398e+00,5.746619105339050293e-01,4.167971611022949219e-01
-2.161273956298828125e+00,2.439156293869018555e+00,-2.638411819934844971e-01,1.255522251129150391e+00
-3.885225653648376465e-01,4.049722194671630859e+00,9.777554273605346680e-01,5.250972509384155273e-01
6.695464253425598145e-02,2.860259294509887695e+00,9.068061113357543945e-01,5.591511726379394531e-02
3.328002989292144775e-01,5.526647567749023438e+00,6.102581620216369629e-01,2.521588206291198730e-01
-7.829591035842895508e-01,4.484993934631347656e+00,-1.997057944536209106e-01,4.228918254375457764e-02
2.208562195301055908e-01,3.165327310562133789e+00,-1.382646709680557251e-01,-4.835531115531921387e-01
-2.026723921298980713e-01,2.314260244369506836e+00,-1.203822046518325806e-01,-3.290855288505554199e-01
7.744126021862030029e-02,2.735640764236450195e+00,6.844691634178161621e-01,8.565620183944702148e-01
