-2.319798022508621216e-01,-6.743643879890441895e-01,-1.324267625808715820e+00,1.362024784088134766e+00,-6.155965805053710938e+00,-2.966544628143310547e+00,-5.725030899047851562e+00,-4.619082927703857422e+00
-6.747394800186157227e-04,7.510060071945190430e-01,-1.570390164852142334e-02,1.892182677984237671e-01,-6.605537891387939453e+00,-3.127678871154785156e+00,-6.966048240661621094e+00,-6.828880786895751953e+00
-6.521874666213989258e-01,-1.739755272865295410e+00,-1.224662303924560547e+00,-9.041994810104370117e-01,-5.646249294281005859e+00,-2.956958532333374023e+00,-6.158419609069824219e+00,-6.301105022430419922e+00
-9.219771623611450195e-01,-1.096599817276000977e+00,9.204204678535461426e-01,-1.097061753273010254e+00,-6.408580303192138672e+00,-3.257851600646972656e+00,-6.064105987548828125e+00,-5.091568946838378906e+00
1.190417528152465820e+00,1.186453253030776978e-01,8.333232998847961426e-01,2.757319808006286621e-01,-5.939755916595458984e+00,-2.897708892822265625e+00,-6.605504989624023438e+00,-6.541739463806152344e+00
-7.208918333053588867e-01,-3.145739734172821045e-01,3.731917142868041992e-01,3.787111043930053711e-01,-6.491582393646240234e+00,-3.026495933532714844e+00,-6.696802139282226562e+00,-6.477368354797363281e+00
6.515731811523437500e-01,-2.709848582744598389e-01,5.941727757453918457e-01,6.400753855705261230e-01,-6.156407833099365234e+00,-2.879846096038818359e+00,-6.747032165527343750e+00,-6.583383083343505859e+00
-1.227709889411926270e+00,-1.725633293390274048e-01,-7.511286735534667969e-01,-6.296116113662719727e-01,-5.829270839691162109e+00,-2.891761302947998047e+00,-6.412752151489257812e+00,-6.370115280151367188e+00
2.784154713153839111e-01,6.225186586380004883e-01,1.611234843730926514e-01,-1.432091444730758667e-01,-6.489254951477050781e+00,-3.056298255920410156e+00,-6.708112716674804688e+00,-6.515178203582763672e+00
-1.342303037643432617e+00,8.172933459281921387e-01,-7.740590572357177734e-01,-4.152085483074188232e-01,-5.762900829315185547e+00,-2.834206104278564453e+00,-6.711072921752929688e+00,-6.692836284637451172e+00
-3.241806328296661377e-01,6.514462232589721680e-01,-1.311394929885864258e+00,-2.989218533039093018e-01,-5.594315528869628906e+00,-2.919942855834960938e+00,-5.469683647155761719e+00,-5.004062175750732422e+00
7.034083604812622070e-01,5.829755067825317383e-01,-1.018117666244506836e+00,-9.929389357566833496e-01,-6.069834232330322266e+00,-3.128251552581787109e+00,-5.999709129333496094e+00,-6.238838195800781250e+00
2.882522046566009521e-01,7.798236012458801270e-01,2.315823137760162354e-01,-1.840744465589523315e-01,-6.294470787048339844e+00,-3.123456954956054688e+00,-6.687152862548828125e+00,-6.638844490051269531e+00
-7.997345924377441406e-01,3.214572072029113770e-01,-7.342323064804077148e-01,1.713474273681640625e+00,-6.141229152679443359e+00,-2.884112596511840820e+00,-5.504968643188476562e+00,-4.359576702117919922e+00
1.008320808410644531e+00,2.759833075106143951e-02,9.076067805290222168e-01,1.882793664932250977e+00,-5.706379413604736328e+00,-2.870946407318115234e+00,-5.604934692382812500e+00,-4.812764644622802734e+00
-9.536197185516357422e-01,4.569694697856903076e-01,-1.192691326141357422e+00,2.432067543268203735e-01,-6.097436904907226562e+00,-2.714736461639404297e+00,-6.498229980468750000e+00,-5.809933662414550781e+00
1.038469552993774414e+00,-1.676917523145675659e-01,-8.298657536506652832e-01,-6.041436195373535156e-01,-6.224676132202148438e+00,-3.052608251571655273e+00,-6.227622032165527344e+00,-6.321670055389404297e+00
8.355859518051147461e-01,-2.961899638175964355e-01,1.265039205551147461e+00,9.830854535102844238e-01,-5.693004608154296875e+00,-2.964854240417480469e+00,-6.250066757202148438e+00,-6.236151695251464844e+00
-1.700557351112365723e+00,-5.063335299491882324e-01,-3.022704422473907471e-01,-1.826432943344116211e-01,-5.666240692138671875e+00,-2.987472057342529297e+00,-6.322611808776855469e+00,-6.267156124114990234e+00
1.051448106765747070e+00,-4.617129564285278320e-01,9.981121420860290527e-01,-5.873552560806274414e-01,-6.232081890106201172e+00,-2.960252761840820312e+00,-6.299641609191894531e+00,-5.545181751251220703e+00
6.968783140182495117e-01,-1.664913415908813477e+00,1.210848331451416016e+00,6.954666376113891602e-01,-5.807467460632324219e+00,-2.989091396331787109e+00,-6.405773162841796875e+00,-6.323721885681152344e+00
-1.434292435646057129e+00,-4.657475054264068604e-01,8.541489243507385254e-01,3.772616982460021973e-01,-5.920808315277099609e+00,-3.050361871719360352e+00,-6.270448684692382812e+00,-6.227475643157958984e+00
-3.419509828090667725e-01,1.689823031425476074e+00,6.935271620750427246e-01,4.503635764122009277e-01,-6.435174942016601562e+00,-3.058947563171386719e+00,-6.527240753173828125e+00,-6.388080120086669922e+00
-3.966147899627685547e-01,-2.884457111358642578e-01,-1.374851316213607788e-01,-2.087168246507644653e-01,-5.944660186767578125e+00,-3.070767402648925781e+00,-6.019022941589355469e+00,-6.197712898254394531e+00
-2.794840037822723389e-01,8.698917627334594727e-01,-1.642137765884399414e-02,-6.765722632408142090e-01,-6.379598617553710938e+00,-3.102262020111083984e+00,-6.204380035400390625e+00,-5.720754623413085938e+00
-1.080209612846374512e+00,1.267473697662353516e+00,-1.331641674041748047e+00,-8.733468055725097656e-01,-5.423722743988037109e+00,-2.954652070999145508e+00,-6.497644424438476562e+00,-6.696270942687988281e+00
-2.364484220743179321e-01,-3.008704185485839844e-01,-7.125711441040039062e-01,1.027760267257690430e+00,-6.452088832855224609e+00,-3.029091835021972656e+00,-5.961462974548339844e+00,-5.069230079650878906e+00
-3.667808175086975098e-01,7.967539429664611816e-01,-4.910559952259063721e-01,2.883992791175842285e-01,-6.332140445709228516e+00,-2.975072383880615234e+00,-6.088576316833496094e+00,-5.700895786285400391e+00
7.828320264816284180e-01,-1.606830358505249023e+00,-4.658226370811462402e-01,-1.555831432342529297e-01,-6.189194202423095703e+00,-3.014538288116455078e+00,-6.435279846191406250e+00,-6.501784801483154297e+00
8.260339498519897461e-02,6.907140016555786133e-01,3.130959272384643555e-01,4.939422011375427246e-02,-6.694861888885498047e+00,-2.999970197677612305e+00,-6.837765693664550781e+00,-6.680967330932617188e+00
4.964280128479003906e-02,8.542922139167785645e-01,-9.547942876815795898e-01,-7.802906632423400879e-01,-5.994911670684814453e+00,-3.087596416473388672e+00,-6.119860649108886719e+00,-6.265194416046142578e+00
