1.656697988510131836e+00,1.848106086254119873e-01,3.294216096401214600e-01,3.364628553390502930e-02,-4.843042850494384766e+00,-5.904344081878662109e+00,-6.793698310852050781e+00,-5.728761672973632812e+00
-2.200687170028686523e+00,-5.635875463485717773e-01,-2.726508080959320068e-01,8.258517980575561523e-01,-4.425539016723632812e+00,-5.676681995391845703e+00,-6.274894714355468750e+00,-5.395343780517578125e+00
-5.813589096069335938e-01,-5.610331892967224121e-03,1.965910553932189941e+00,1.229981780052185059e-01,-5.399658203125000000e+00,-6.685172080993652344e+00,-4.739251136779785156e+00,-5.355947494506835938e+00
-2.288754284381866455e-01,2.182154059410095215e-01,-3.922402858734130859e-01,6.507208943367004395e-01,-5.381698608398437500e+00,-6.111516952514648438e+00,-6.500760078430175781e+00,-5.760141372680664062e+00
-3.782958388328552246e-01,4.343167543411254883e-01,-1.055643334984779358e-01,-6.697118282318115234e-02,-5.301728248596191406e+00,-6.184254169464111328e+00,-6.562365531921386719e+00,-6.609800338745117188e+00
-1.019587278366088867e+00,-6.688341498374938965e-02,-2.378123044967651367e+00,-9.959802627563476562e-01,-5.573041915893554688e+00,-6.910136699676513672e+00,-4.033241271972656250e+00,-5.955197811126708984e+00
-5.935931205749511719e-01,-2.371927022933959961e+00,-2.308097779750823975e-01,8.866515159606933594e-01,-4.105347633361816406e+00,-3.744479894638061523e+00,-6.279453277587890625e+00,-4.640387535095214844e+00
1.185876488685607910e+00,-4.295551776885986328e-01,-2.302802540361881256e-02,-4.755752086639404297e-01,-4.703551292419433594e+00,-5.516097068786621094e+00,-6.444927215576171875e+00,-6.197524070739746094e+00
-6.646000146865844727e-01,7.134587168693542480e-01,-3.194575607776641846e-01,3.061290383338928223e-01,-5.034484863281250000e+00,-6.307778358459472656e+00,-6.394476890563964844e+00,-6.519853591918945312e+00
-5.867199897766113281e-01,1.173332929611206055e-01,-2.681676745414733887e-01,1.020064353942871094e-01,-5.762578010559082031e+00,-6.793989658355712891e+00,-6.695842742919921875e+00,-6.785834312438964844e+00
7.316790819168090820e-01,-5.103000402450561523e-01,5.802298188209533691e-01,-3.198680877685546875e-01,-5.182033538818359375e+00,-6.018883705139160156e+00,-6.632690429687500000e+00,-5.973984718322753906e+00
-1.243676424026489258e+00,2.192401170730590820e+00,-1.966434001922607422e+00,-1.248663306236267090e+00,-5.116802215576171875e+00,-4.005186080932617188e+00,-4.023253440856933594e+00,-6.052834510803222656e+00
-6.346240043640136719e-01,8.311160802841186523e-01,2.467222929000854492e+00,-6.800348758697509766e-01,-4.641445636749267578e+00,-5.892797470092773438e+00,-4.072217941284179688e+00,-4.091240406036376953e+00
-1.650979071855545044e-01,5.575204491615295410e-01,-1.944833844900131226e-01,1.487564444541931152e-01,-5.155965805053710938e+00,-6.014463901519775391e+00,-6.491971015930175781e+00,-6.540209293365478516e+00
-9.112678766250610352e-01,2.042704522609710693e-01,-1.740594804286956787e-01,-8.904606103897094727e-02,-5.512814521789550781e+00,-6.773911952972412109e+00,-6.939987182617187500e+00,-6.518434524536132812e+00
3.821397721767425537e-01,8.530219793319702148e-01,-3.263912200927734375e+00,-7.404764890670776367e-01,-5.842418670654296875e+00,-6.147153377532958984e+00,-4.110564231872558594e+00,-5.345817565917968750e+00
-8.865159749984741211e-01,2.405132353305816650e-02,1.471521854400634766e+00,-2.725617170333862305e+00,-4.742233753204345703e+00,-6.014099121093750000e+00,-6.735299110412597656e+00,-4.184007644653320312e+00
-6.488729715347290039e-01,-1.156966209411621094e+00,-1.750294327735900879e+00,-1.838146448135375977e+00,-4.998126029968261719e+00,-4.924985885620117188e+00,-3.753294229507446289e+00,-4.672384262084960938e+00
1.690357029438018799e-01,-1.572902083396911621e+00,-2.674460411071777344e-01,1.274168491363525391e-02,-4.872598648071289062e+00,-4.944436073303222656e+00,-6.126489639282226562e+00,-5.574022293090820312e+00
-1.258260726928710938e+00,5.022386312484741211e-01,-1.429434537887573242e+00,-5.824122428894042969e-01,-4.920772552490234375e+00,-6.259842395782470703e+00,-4.745072841644287109e+00,-6.208140850067138672e+00
-9.647661447525024414e-01,4.231612205505371094e+00,6.972072273492813110e-02,-1.659159064292907715e-01,-4.959533691406250000e+00,-3.550026178359985352e+00,-6.428809165954589844e+00,-6.542694568634033203e+00
-6.204545497894287109e-01,-1.412043720483779907e-01,7.333741784095764160e-01,-9.626318216323852539e-01,-5.396883010864257812e+00,-6.399160861968994141e+00,-7.664165496826171875e+00,-5.661296844482421875e+00
